id,revenue
3164,23561773.463333335
3165,27886628.18
3166,31952079.376666665
3167,20759192.703333333
3168,30161477.756666668
3169,24160732.423333332
3170,39026769.50333333
3171,21830971.703333333
3172,24619379.66
3173,27984632.756666668
3174,23150361.08
3175,30393016.623333335
3176,41741422.14
3177,43446238.68
3178,26176935.55
3179,27041229.85
3180,34792310.35666667
3181,36084426.61333334
3182,28683897.89
3183,31560870.063333333
3184,33894645.88333333
3185,35555140.24
3186,39777263.79
3187,28182670.89
3188,29331565.03
3189,43550903.28333333
3190,39699367.56333333
3191,26089665.976666667
3192,36618436.096666664
3193,35854622.333333336
3194,28531028.863333333
3195,23443412.123333335
3196,42802919.70333333
3197,24760515.876666665
3198,40694776.60333333
3199,37843644.99666667
3200,31612458.526666667
3201,34742537.553333335
3202,34524450.72666667
3203,35833967.56333333
3204,35069031.4
3205,33952562.39333333
3206,26448643.35
3207,25339644.7
3208,23217153.58
3209,28615380.08
3210,45151982.99666667
3211,31443381.55
3212,25140031.743333332
3213,39381970.56333333
3214,22793764.503333334
3215,22707789.936666667
3216,27850071.793333333
3217,41086027.586666666
3218,45949645.18666667
3219,32495251.26333333
3220,25647883.623333335
3221,26922425.87
3222,31349645.523333333
3223,32338522.88
3224,28618910.16
3225,34801810.84
3226,43123103.00666667
3227,24878491.186666667
3228,29817010.76333333
3229,29946532.793333333
3230,34938274.88666666
3231,34679958.32
3232,24297901.68
3233,36116109.303333335
3234,23506906.19
3235,27905227.53
3236,35000037.123333335
3237,30371467.95
3238,24574307.623333335
3239,24846062.473333333
3240,49985564.13333333
3241,31735518.606666666
3242,24562692.54
3243,23378833.036666665
3244,32702514.92
3245,35142580.47333334
3246,22211024.6
3247,27984659.653333332
3248,24970184.94
3249,34481652.656666666
3250,41454319.56
3251,31688305.35333333
3252,35366023.57333333
3253,37357384.19
3254,22919280.043333333
3255,31444859.156666666
3256,25695490.433333334
3257,26154298.02
3258,21310338.37
3259,21864826.53
3260,20854595.56
3261,67851336.30333333
3262,35180861.61333334
3263,34965153.42666667
3264,23715413.39666667
3265,27447378.82
3266,27762434.81
3267,32402007.743333332
3268,27447378.82
3269,57949204.31666667
3270,32247595.27
3271,23134657.706666667
3272,23747213.04
3273,24850253.423333332
3274,37072521.5
3275,33603387.44
3276,34481652.656666666
3277,21354905.1
3278,36625379.72
3279,22889688.44333333
3280,25928198.916666668
3281,34558082.20666666
3282,31612458.526666667
3283,32591465.45
3284,26539442.683333334
3285,31352867.91
3286,31731518.783333335
3287,35252861.31
3288,27241927.843333334
3289,35523662.086666666
3290,23015241.68
3291,25781546.27
3292,42805964.193333335
3293,24794341.866666667
3294,32037906.296666667
3295,27636967.046666667
3296,22860806.08
3297,23716020.39
3298,22473159.913333334
3299,23361488.006666668
3300,22079085.91
3301,24976258.006666668
3302,34892130.24333333
3303,23641588.673333332
3304,22389912.953333333
3305,52824530.29
3306,31181470.14
3307,34259847.71
3308,22308460.976666667
3309,24340740.69
3310,27447378.82
3311,37359071.99666667
3312,34799737.28666667
3313,31609661.616666667
3314,31684427.23666667
3315,24337834.78
3316,31003062.84
3317,27099795.35333333
3318,23034715.14
3319,31612458.526666667
3320,24411757.996666666
3321,36883356.08
3322,33296740.07
3323,22075477.786666665
3324,24456786.73666667
3325,27344701.026666667
3326,43095334.63666666
3327,57732089.93333333
3328,45308340.57333333
3329,25682742.74
3330,23630768.583333332
3331,31611271.863333333
3332,31417755.716666665
3333,66815041.49
3334,46137141.833333336
3335,23688141.4
3336,36757875.83
3337,23573507.636666667
3338,31774502.976666667
3339,27984632.756666668
3340,21214170.026666667
3341,26928371.15
3342,43880251.16
3343,26048616.65
3344,32440296.17
3345,33972832.18666667
3346,45330391.71666667
3347,28570681.886666667
3348,32960290.18
3349,22812500.876666665
3350,34293338.196666665
3351,23978884.316666666
3352,25296238.136666667
3353,26929704.153333332
3354,39058654.99666667
3355,31872403.87
3356,22793764.503333334
3357,22653278.536666665
3358,21214204.116666667
3359,28270371.233333334
3360,37744676.13666666
3361,25651489.43
3362,31632261.876666665
3363,31771754.59
3364,28605738.936666667
3365,27447378.82
3366,41356629.72666667
3367,22708941.213333335
3368,34801810.84
3369,31590096.503333334
3370,37832838.04666667
3371,25288304.753333334
3372,27189500.516666666
3373,21792476.723333333
3374,26548757.426666666
3375,22426290.136666667
3376,41325428.54666667
3377,32424051.976666667
3378,27422671.826666668
3379,28582144.48
3380,34812426.21333333
3381,22652663.93
3382,31612458.526666667
3383,27967997.29
3384,31348959.48666667
3385,22321104.07
3386,25592398.35333333
3387,33974263.41
3388,24336640.46
3389,43439946.09
3390,23670775.116666667
3391,28451524.653333332
3392,41555720.86
3393,32327217.793333333
3394,31208534.506666668
3395,33280643.18
3396,21319272.523333333
3397,27638603.946666665
3398,37027133.70666666
3399,34728385.47666667
3400,31195604.796666667
3401,31772914.926666666
3402,22703657.593333334
3403,47896676.24
3404,35069031.4
3405,43311406.1
3406,74916989.58333333
3407,36589970.233333334
3408,36099962.67666667
3409,25592398.35333333
3410,58881193.95666666
3411,39115095.43
3412,22146634.473333333
3413,31309811.623333335
3414,24288939.116666667
3415,22947967.34
3416,32512240.19
3417,31022802.56
3418,24688745.246666666
3419,37376798.85333333
3420,34333835.24333333
3421,25093924.92
3422,34050050.836666666
3423,38443061.74666667
3424,39563640.08
3425,29027912.653333332
3426,27975154.746666666
3427,23380984.726666667
3428,24715660.82
3429,29188012.02
3430,33712310.31
3431,24508356.033333335
3432,34665298.29
3433,23198560.626666665
3434,31794075.036666665
3435,39739507.61
3436,26307914.756666668
3437,27820645.906666666
3438,56428034.86333334
3439,29331536.023333333
3440,36085510.7
3441,24364878.10333333
3442,36478276.37
3443,32306808.063333333
3444,22538756.516666666
3445,44213242.14
3446,32003390.346666668
3447,43762424.25666667
3448,37511650.13333333
3449,24795926.063333333
3450,37864292.00666667
3451,22052379.89
3452,40540008.406666666
3453,28818044.296666667
3454,33512584.01
3455,31255280.656666666
3456,23808219.703333333
3457,29383259.31
3458,32876056.88
3459,52244223.88666666
3460,28847387.89
3461,25348697.073333334
3462,20303399.053333335
3463,35069031.4
3464,23222352.76333333
3465,32235658.166666668
3466,24904844.65
3467,31612458.526666667
3468,41059290.32
3469,32227313.976666667
3470,35634107.04
3471,29972363.866666667
3472,31893027.393333334
3473,39058937.623333335
3474,45324610.263333336
3475,34372174.1
3476,29733084.186666667
3477,26007908.60333333
3478,25133919.233333334
3479,42584438.74666667
3480,23134657.706666667
3481,20058320.993333332
3482,21865870.62
3483,22450597.156666666
3484,21300176.613333333
3485,32643561.126666665
3486,37278695.36333334
3487,43581460.78
3488,44406127.37
3489,32149880.1
3490,22606769.216666665
3491,23747213.04
3492,26396511.18
3493,26475010.18
3494,40498725.35
3495,53502979.46666667
3496,24677339.376666665
3497,28167784.563333333
3498,53590727.553333335
3499,33227233.25
3500,23341413.02
3501,27626303.096666668
3502,33382801.473333333
3503,30402463.106666666
3504,23098382.903333332
3505,22977087.83
3506,36324773.95666666
3507,39000215.89333333
3508,23174681.833333332
3509,34756605.42
3510,21661810.153333332
3511,35354927.15
3512,29330280.373333335
3513,22441052.02
3514,21720179.78
3515,53534207.38
3516,34160783.61666667
3517,57200459.056666665
3518,26916490.403333332
3519,25711733.78
3520,35439725.05
3521,28893541.936666667
3522,34802867.29333334
3523,22689733.596666668
3524,34112630.21333333
3525,36983496.61333334
3526,26436098.24
3527,33295435.02
3528,31145168.846666668
3529,42960224.79333334
3530,32317579.49
3531,31697896.97
3532,19680315.05
3533,40543061.35666667
3534,25369868.836666666
3535,37127111.52
3536,22403887.113333333
3537,22190788.3
3538,35075343.45333333
3539,28481676.366666667
3540,33976253.81
3541,30669289.98666667
3542,34024197.82
3543,32317579.49
3544,38962642.19
3545,25592398.35333333
3546,25296662.583333332
3547,31813780.55666667
3548,29317145.243333332
3549,34390766.54666667
3550,22310934.64666667
3551,34728658.373333335
3552,32605715.836666666
3553,37780375.27333333
3554,23759227.673333332
3555,51535780.31666667
3556,27877812.60333333
3557,29589905.286666665
3558,47947386.50333333
3559,27508653.753333334
3560,20879168.64
3561,40008108.38666666
3562,23788014.696666665
3563,30670324.18
3564,33203741.243333332
3565,43093692.81333333
3566,52414021.91
3567,35999930.17
3568,41502579.70333333
3569,21499390.64666667
3570,28050122.133333333
3571,40284152.586666666
3572,21652334.003333334
3573,31875861.846666668
3574,42608673.52666666
3575,25161602.633333333
3576,28886467.913333334
3577,46717013.35333333
3578,24714177.226666667
3579,23928445.0
3580,33545865.65
3581,36320287.70333333
3582,50895460.82
3583,31706784.87
3584,33494894.76333333
3585,34792034.586666666
3586,43698700.72666667
3587,34574979.27666666
3588,27584437.706666667
3589,30341496.623333335
3590,24641744.216666665
3591,51136840.236666664
3592,23985072.303333335
3593,31612458.526666667
3594,22948582.483333334
3595,39343400.75
3596,22816191.64
3597,31145168.846666668
3598,35067779.42666667
3599,21382270.026666667
3600,31055093.106666666
3601,37689516.586666666
3602,31612458.526666667
3603,22482497.216666665
3604,28706880.636666667
3605,41799468.53
3606,27634273.903333332
3607,21986517.203333333
3608,51315419.61666667
3609,42069841.733333334
3610,25323948.226666667
3611,22730667.94
3612,22647141.45
3613,29595798.56
3614,66476543.72666667
3615,25832523.64
3616,32424051.976666667
3617,34790982.92333333
3618,43780034.01
3619,23025471.756666668
3620,74838092.80333333
3621,30938976.63
3622,76975421.17666666
3623,36807288.00666667
3624,35024123.126666665
3625,31872403.87
3626,23463634.033333335
3627,34703984.3
3628,41801558.37
3629,28223208.54
3630,28161728.973333333
3631,22053176.366666667
3632,22804789.403333332
3633,27072816.583333332
3634,31961811.98
3635,41170502.92666667
3636,45388299.00666667
3637,22403887.113333333
3638,32184390.45
3639,34812426.21333333
3640,25979253.28
3641,34376403.04666667
3642,21850712.19333333
3643,24011772.386666667
3644,24064255.48
3645,39270029.06666667
3646,25315907.546666667
3647,29523899.566666666
3648,42584388.13
3649,23111576.32
3650,43274908.29
3651,43184426.72666667
3652,59592076.876666665
3653,47232341.39
3654,26737678.036666665
3655,41165897.65
3656,28986019.966666665
3657,25592398.35333333
3658,21107021.133333333
3659,31189357.616666667
3660,35119232.82666667
3661,23164850.34
3662,27245773.69
3663,59402518.516666666
3664,22707789.936666667
3665,25333264.923333332
3666,25318598.483333334
3667,46989092.306666665
3668,36834307.78666667
3669,29230533.346666668
3670,32222568.483333334
3671,39980429.85
3672,22707789.936666667
3673,22392322.066666666
3674,23128096.03
3675,25845713.326666668
3676,34202753.67666667
3677,33464864.45
3678,39504813.02
3679,20590547.59
3680,23180829.89666667
3681,21480792.803333335
3682,31606641.223333333
3683,33029887.023333333
3684,32314185.68
3685,41555720.86
3686,42925805.46666667
3687,39341172.416666664
3688,30584275.82
3689,33777989.31333333
3690,36067375.656666666
3691,22728430.893333334
3692,28288321.776666667
3693,25395364.493333332
3694,68961118.98
3695,29755118.886666667
3696,28204385.196666665
3697,24550299.97
3698,25123225.27
3699,26051103.626666665
3700,33990010.373333335
3701,25090572.313333333
3702,27719829.963333335
3703,25443705.516666666
3704,31296610.01333333
3705,40685640.18
3706,44954872.693333335
3707,27079659.586666666
3708,43018305.13
3709,30304312.153333332
3710,33579628.69
3711,31408572.166666668
3712,35718808.39666667
3713,24025898.95
3714,25175293.466666665
3715,23903614.313333333
3716,34819757.99666667
3717,33508309.326666668
3718,44949809.71
3719,32415728.523333333
3720,29422769.09
3721,27671419.996666666
3722,31144472.526666667
3723,23164850.34
3724,39329092.64666667
3725,46715979.16
3726,38362625.03666667
3727,38427595.06333333
3728,35857304.93666667
3729,25882104.24
3730,40855967.25
3731,34574284.65
3732,23054214.97
3733,42229711.236666664
3734,25172335.886666667
3735,34435569.596666664
3736,25592398.35333333
3737,24067775.2
3738,31612458.526666667
3739,37938850.28
3740,44593971.42
3741,29877070.19
3742,28248328.096666668
3743,35285761.97333334
3744,19394334.333333332
3745,25133981.526666667
3746,36328832.70333333
3747,37991667.84
3748,32776951.373333335
3749,26748652.98
3750,23953850.773333333
3751,25669522.85333333
3752,26027262.30666667
3753,24675908.666666668
3754,40966662.52
3755,31583680.566666666
3756,23569416.926666666
3757,36097544.96333333
3758,24948607.926666666
3759,34147225.266666666
3760,46354943.166666664
3761,37373765.96
3762,36077329.336666666
3763,31241126.453333333
3764,26060875.386666667
3765,27972561.716666665
3766,25700481.10333333
3767,38734862.18666667
3768,29026271.903333332
3769,22066867.423333332
3770,29152063.55
3771,35312699.25
3772,22074737.296666667
3773,33350762.73
3774,24061664.48
3775,29299789.343333334
3776,24069687.686666667
3777,35788566.74666667
3778,22920821.54
3779,36090701.48
3780,22707789.936666667
3781,29579951.733333334
3782,35517122.89
3783,23134657.706666667
3784,38548492.77333333
3785,39765248.77666666
3786,32696989.14666667
3787,23271698.696666665
3788,85766587.27666667
3789,37717825.53666667
3790,28979663.51333333
3791,32137417.323333334
3792,27447378.82
3793,24284576.083333332
3794,22469689.45
3795,31837023.64
3796,37079387.9
3797,35771295.516666666
3798,42685343.803333335
3799,31608326.183333334
3800,23991645.34
3801,30322614.18
3802,25592398.35333333
3803,38431682.736666664
3804,39790064.36666667
3805,27839295.66
3806,57275900.25666667
3807,34819757.99666667
3808,25889210.523333333
3809,32749702.133333333
3810,31874675.183333334
3811,32794492.776666667
3812,34989565.95333333
3813,21865870.62
3814,23283910.596666668
3815,26367887.036666665
3816,41717711.21666667
3817,37179112.10666667
3818,25807664.803333335
3819,24431168.26
3820,36184076.67
3821,37528262.23
3822,29106979.826666668
3823,28456922.706666667
3824,42525355.60333333
3825,40726453.43333333
3826,34760737.38333333
3827,30340524.303333335
3828,31319556.973333333
3829,22707789.936666667
3830,31031253.25
3831,27984632.756666668
3832,38628422.72666667
3833,30858255.156666666
3834,22767091.496666666
3835,24508527.083333332
3836,33040827.673333332
3837,20519361.32
3838,36276986.27
3839,28901666.783333335
3840,21120457.156666666
3841,22795918.333333332
3842,34551724.38
3843,23293742.09
3844,35069031.4
3845,25700481.10333333
3846,23164850.34
3847,27285903.856666666
3848,33037850.32
3849,22614692.956666667
3850,24455878.56
3851,34950973.04
3852,22860806.08
3853,65001177.18666667
3854,33784344.17
3855,31872403.87
3856,29219713.0
3857,26780808.04
3858,23539240.06
3859,37068299.27
3860,25614123.27
3861,26328123.573333334
3862,25438932.583333332
3863,28494951.946666665
3864,26907473.07
3865,26241348.5
3866,21850712.19333333
3867,22192707.99
3868,27445974.376666665
3869,27830998.92
3870,32720072.52
3871,40837089.693333335
3872,50712698.653333336
3873,28165987.403333332
3874,35069031.4
3875,28900325.636666667
3876,25227597.843333334
3877,34920531.35333333
3878,34595921.263333336
3879,46895802.04333334
3880,35334146.623333335
3881,27638603.946666665
3882,33121468.38
3883,48113767.196666665
3884,31838400.916666668
3885,24781491.093333334
3886,33348286.136666667
3887,23854620.276666667
3888,23476845.78
3889,26891000.333333332
3890,41672975.94
3891,22484223.95
3892,34316323.36
3893,60843269.02666666
3894,21691621.223333333
3895,39217128.21666667
3896,26620161.273333333
3897,45421230.79333334
3898,21889460.30666667
3899,30620141.29
3900,31755563.563333333
3901,51535983.12
3902,34465564.13333333
3903,35795459.806666665
3904,21401688.39
3905,38021334.81333333
3906,33935171.803333335
3907,25626115.676666666
3908,35374308.79666667
3909,27347551.55666667
3910,29077662.803333335
3911,22469689.45
3912,32535125.643333334
3913,41296575.20666666
3914,34754877.96666667
3915,34280095.36333334
3916,37446452.56333333
3917,24299618.553333335
3918,33177600.60333333
3919,30597835.886666667
3920,46040120.97
3921,24692147.113333333
3922,34073179.25
3923,47285988.1
3924,22562173.703333333
3925,35389967.17666667
3926,21803704.403333332
3927,43423862.803333335
3928,22742767.676666666
3929,30867713.45
3930,34242698.93333333
3931,31613048.843333334
3932,21850712.19333333
3933,29135977.436666667
3934,33565787.71666667
3935,31875861.846666668
3936,34713160.02666666
3937,35089946.95333333
3938,43092145.70333333
3939,43241225.46
3940,37492715.62
3941,37288619.52666666
3942,41121608.35666667
3943,37330703.62
3944,23851859.213333335
3945,33535762.376666665
3946,34791671.28666667
3947,41782108.096666664
3948,34354854.75
3949,35366187.593333334
3950,27571434.346666668
3951,29075468.143333334
3952,48101309.84
3953,24415021.576666668
3954,52391567.31
3955,21611409.596666668
3956,28851003.573333334
3957,22826850.19333333
3958,22860826.47
3959,23603139.386666667
3960,22870779.01
3961,43383641.056666665
3962,25619889.343333334
3963,32088882.553333335
3964,42815651.77666666
3965,32292511.85
3966,29543181.5
3967,26444317.78
3968,33382588.44333333
3969,31875861.846666668
3970,30405189.02
3971,34801810.84
3972,36222835.346666664
3973,39680240.72
3974,39563640.08
3975,40106134.10666667
3976,30043796.623333335
3977,23862658.653333332
3978,52948975.49666667
3979,23338617.963333335
3980,29859826.816666666
3981,31692437.696666665
3982,24674581.79
3983,27910533.926666666
3984,23498046.64666667
3985,22568172.71
3986,56499146.236666664
3987,25138075.05666667
3988,25626048.01333333
3989,22401911.923333332
3990,34779398.05
3991,24188069.623333335
3992,33687692.53
3993,22229890.613333333
3994,27512395.113333333
3995,32736776.85333333
3996,36509774.233333334
3997,29385270.36
3998,56174987.013333336
3999,23069266.37
4000,32644441.37
4001,27970427.246666666
4002,38349994.13
4003,22731244.89
4004,41989477.0
4005,23341528.21
4006,29131389.36
4007,23174681.833333332
4008,32125405.586666666
4009,37559006.943333335
4010,28343382.11
4011,25474743.55666667
4012,41054074.20666666
4013,43029272.8
4014,23253918.39
4015,24005519.616666667
4016,29257759.39666667
4017,22811793.576666668
4018,22411735.003333334
4019,24781098.1
4020,34409849.126666665
4021,40400983.47666667
4022,40674548.31666667
4023,24861420.27
4024,44040907.16
4025,22707789.936666667
4026,31936519.456666667
4027,23714379.203333333
4028,35876867.28
4029,23174681.833333332
4030,22347399.623333335
4031,22054428.143333334
4032,23967135.926666666
4033,31889771.47
4034,25482014.383333333
4035,28236838.25
4036,24277341.22
4037,31261590.923333332
4038,24046518.226666667
4039,33697079.22666667
4040,22538756.516666666
4041,43093692.81333333
4042,23716052.466666665
4043,28050122.133333333
4044,34057628.52333333
4045,32643562.753333334
4046,31603174.553333335
4047,36281105.24666667
4048,32000593.436666667
4049,34819757.99666667
4050,30177240.373333335
4051,40316812.306666665
4052,25516770.576666668
4053,43545958.333333336
4054,22700464.713333335
4055,33001640.11
4056,36265349.68
4057,23718229.80666667
4058,23943100.786666665
4059,32307640.053333335
4060,23687309.253333334
4061,68347550.23
4062,31867280.69
4063,33482609.156666666
4064,38186462.02666666
4065,32398914.99
4066,27984632.756666668
4067,23716965.4
4068,32332309.256666668
4069,33865459.013333336
4070,46935439.06
4071,29604155.233333334
4072,37948682.93333333
4073,43736045.32666667
4074,34819757.99666667
4075,23338436.86
4076,26839728.836666666
4077,41504840.553333335
4078,46319660.663333334
4079,25256320.066666666
4080,32405341.19
4081,34352468.31666667
4082,37262940.83
4083,36635573.68333333
4084,40667405.156666666
4085,78621228.39
4086,32748442.393333334
4087,36883356.08
4088,43040137.73
4089,20950453.416666668
4090,34914638.17333333
4091,23219555.85333333
4092,31345856.98
4093,28303782.163333334
4094,31151805.873333335
4095,28523098.366666667
4096,23718988.48
4097,34135375.97333334
4098,23134657.706666667
4099,22887344.76333333
4100,22396387.473333333
4101,33835873.01
4102,25129856.473333333
4103,30034100.036666665
4104,23979595.743333332
4105,33112014.99
4106,22994229.17
4107,34524450.72666667
4108,25783042.583333332
4109,21865870.62
4110,34927402.236666664
4111,29208430.73
4112,41607915.85
4113,27719829.963333335
4114,28115621.623333335
4115,24147152.226666667
4116,45362651.18
4117,31594759.44
4118,33194974.01
4119,22081036.893333334
4120,23667027.273333333
4121,23686690.573333334
4122,36091388.236666664
4123,38343527.58
4124,29553979.98666667
4125,22035606.196666665
4126,21662822.31
4127,22403887.113333333
4128,37928652.13
4129,34145927.33
4130,28951249.93
4131,21694290.3
4132,23952724.213333335
4133,34812863.736666664
4134,24925356.766666666
4135,20900568.27
4136,52864066.85666667
4137,22735514.23666667
4138,36407156.53
4139,27623952.493333332
4140,31055093.106666666
4141,40720321.38
4142,37573566.906666666
4143,34523192.39333333
4144,32359976.873333335
4145,32124688.856666666
4146,31876642.3
4147,29438859.816666666
4148,26187372.003333334
4149,25589050.326666668
4150,31613048.843333334
4151,22165786.626666665
4152,23565520.77
4153,25008718.39666667
4154,22463884.993333332
4155,31612458.526666667
4156,32003390.346666668
4157,28143697.276666667
4158,23597154.113333333
4159,48084141.236666664
4160,48378371.303333335
4161,21926614.293333333
4162,28381881.08
4163,46873893.196666665
4164,23710730.43
4165,23088246.98
4166,21982462.19
4167,22296691.683333334
4168,27080298.656666666
4169,27539463.4
4170,38384702.79666667
4171,28395174.213333335
4172,27826274.066666666
4173,27984632.756666668
4174,35122592.5
4175,35872383.07666667
4176,26356074.423333332
4177,21341551.91
4178,41390246.95666666
4179,34300721.03
4180,30979480.403333332
4181,22999525.56
4182,43093692.81333333
4183,36681877.93333333
4184,22615377.22
4185,23378833.036666665
4186,20711360.45
4187,25099055.503333334
4188,31672604.726666667
4189,26616181.49
4190,26580327.933333334
4191,32424051.976666667
4192,28657134.64666667
4193,29706994.64
4194,32809260.363333333
4195,30730279.69333333
4196,28872149.66
4197,25482263.483333334
4198,27839295.66
4199,29635929.613333333
4200,31749204.25
4201,27102877.83
4202,41368669.57666667
4203,26189530.68
4204,26002593.303333335
4205,47060918.86666667
4206,23430488.423333332
4207,40103947.36
4208,40711250.12
4209,33158380.243333332
4210,35334234.443333335
4211,34942477.02
4212,21703245.56
4213,23465194.01333333
4214,48157753.96333333
4215,22584526.39
4216,24188069.623333335
4217,24043529.19333333
4218,34652015.00333333
4219,34978421.06333333
4220,30979480.403333332
4221,22859128.4
4222,22469689.45
4223,24268484.626666665
4224,23054214.97
4225,22465466.133333333
4226,34593999.4
4227,35508413.306666665
4228,26267209.87
4229,30612254.766666666
4230,29592981.786666665
4231,39565042.49666667
4232,23164053.31
4233,54279484.10666667
4234,25753117.78
4235,34536984.733333334
4236,35069031.4
4237,23930735.906666666
4238,22898601.41
4239,35218240.36333334
4240,30738913.616666667
4241,37529564.413333334
4242,43059787.663333334
4243,31492190.333333332
4244,37629235.95666666
4245,24953990.753333334
4246,23071779.876666665
4247,33039070.26333333
4248,22969659.403333332
4249,32531206.846666668
4250,39871277.81666667
4251,57802718.22666667
4252,28646259.61
4253,36078105.516666666
4254,24137567.606666666
4255,36801162.29333334
4256,42058545.22666667
4257,33933865.096666664
4258,39386872.803333335
4259,29516710.453333333
4260,39516881.25333333
4261,25593037.423333332
4262,36073214.99666667
4263,31955220.39666667
4264,44509674.873333335
4265,33488910.75
4266,23533593.226666667
4267,23619682.846666668
4268,39563640.08
4269,20752387.316666666
4270,36650417.41
4271,39187715.553333335
4272,30365088.05666667
4273,36255140.303333335
4274,27116238.576666668
4275,23711283.163333334
4276,33304530.966666665
4277,35394692.88
4278,27706510.77
4279,40713244.67
4280,31835934.433333334
4281,26321221.356666666
4282,44714793.17666667
4283,26558533.373333335
4284,35788566.74666667
4285,23119554.496666666
4286,43908423.986666664
4287,43407092.666666664
4288,20454325.143333334
4289,32167827.416666668
4290,24510726.33
4291,29075468.143333334
4292,27727761.843333334
4293,43997617.77
4294,38144017.46666667
4295,21983377.573333334
4296,24495208.78
4297,45881170.57
4298,34214432.096666664
4299,41901726.22333334
4300,22482356.733333334
4301,34524450.72666667
4302,28614816.43
4303,32184390.45
4304,28290068.493333332
4305,38234059.263333336
4306,24069769.533333335
4307,34316323.36
4308,23658942.62
4309,26948860.05
4310,23054214.97
4311,22707789.936666667
4312,34764612.12
4313,35861851.766666666
4314,27079961.366666667
4315,37006215.45333333
4316,35472153.85666667
4317,35937072.08
4318,28921200.1
4319,31592146.276666667
4320,28497986.863333333
4321,49728980.79333334
4322,39133935.126666665
4323,28496941.076666668
4324,35265755.93
4325,33529581.583333332
4326,22173444.976666667
4327,25344038.503333334
4328,25809027.776666667
4329,26115937.256666668
4330,28331213.286666665
4331,36118143.83
4332,32513502.133333333
4333,35133806.73
4334,24836330.95
4335,42063666.38333333
4336,35534447.06
4337,31708245.16
4338,36812556.03333333
4339,33028899.83
4340,33989148.67666667
4341,32526015.533333335
4342,43155927.85666667
4343,35368834.79666667
4344,34801810.84
4345,57152783.056666665
4346,23743227.856666666
4347,25887788.563333333
4348,27984632.756666668
4349,42633015.13666666
4350,23290982.51333333
4351,36414311.17
4352,31612458.526666667
4353,28747718.64666667
4354,27786918.086666666
